,album_name,album_id,artist_name,artist_id,song_name,release_date,album_uri,song_id,uri,duration_ms,explicit,popularity,playlist_id,playlist_name
62,Songs You Don't Know By Heart,3UdbDZgh2gOj7BCZiOrbeE,Jimmy Buffett,28AyklUmMECPwdfo8NEsV0,Tonight I Just Need My Guitar,2020-11-27,spotify:album:3UdbDZgh2gOj7BCZiOrbeE,1ljEEUjcMpxoD1TK9o9lAs,spotify:track:1ljEEUjcMpxoD1TK9o9lAs,162436,False,29,6pBkmo0Pn8HSjtcudqqGDE,Jimmy Buffett Best Of
63,Songs You Don't Know By Heart,3UdbDZgh2gOj7BCZiOrbeE,Jimmy Buffett,28AyklUmMECPwdfo8NEsV0,Death of an Unpopular Poet,2020-11-27,spotify:album:3UdbDZgh2gOj7BCZiOrbeE,7MfFvmL8wG0gZleLlWLFCY,spotify:track:7MfFvmL8wG0gZleLlWLFCY,255878,False,28,6pBkmo0Pn8HSjtcudqqGDE,Jimmy Buffett Best Of
64,Down at the Lah De Dah,56gMv3K5Mm8OrhlTxw0bT7,Jimmy Buffett,28AyklUmMECPwdfo8NEsV0,Down at the Lah De Dah,2020-04-03,spotify:album:56gMv3K5Mm8OrhlTxw0bT7,64XIvcPOW9lmMh8vHFnYt0,spotify:track:64XIvcPOW9lmMh8vHFnYt0,199433,False,29,6pBkmo0Pn8HSjtcudqqGDE,Jimmy Buffett Best Of
65,Life On the Flip Side,0ne63EVUZXiNCCPsi9n9Sc,Jimmy Buffett,28AyklUmMECPwdfo8NEsV0,Who Gets to Live Like This,2020-05-29,spotify:album:0ne63EVUZXiNCCPsi9n9Sc,79gzZTuIZhFcPeErUFtsco,spotify:track:79gzZTuIZhFcPeErUFtsco,182628,False,31,6pBkmo0Pn8HSjtcudqqGDE,Jimmy Buffett Best Of
66,Life On the Flip Side,0ne63EVUZXiNCCPsi9n9Sc,Jimmy Buffett,28AyklUmMECPwdfo8NEsV0,The Devil I Know,2020-05-29,spotify:album:0ne63EVUZXiNCCPsi9n9Sc,52wPojlav5oH7au9XenjHA,spotify:track:52wPojlav5oH7au9XenjHA,178682,True,29,6pBkmo0Pn8HSjtcudqqGDE,Jimmy Buffett Best Of
67,Life On the Flip Side,0ne63EVUZXiNCCPsi9n9Sc,Jimmy Buffett,28AyklUmMECPwdfo8NEsV0,The Slow Lane,2020-05-29,spotify:album:0ne63EVUZXiNCCPsi9n9Sc,46RjasCR1TcTphfY32VB7f,spotify:track:46RjasCR1TcTphfY32VB7f,250570,False,41,6pBkmo0Pn8HSjtcudqqGDE,Jimmy Buffett Best Of
68,Life On the Flip Side,0ne63EVUZXiNCCPsi9n9Sc,Jimmy Buffett,28AyklUmMECPwdfo8NEsV0,Cussin' Island,2020-05-29,spotify:album:0ne63EVUZXiNCCPsi9n9Sc,684Tc2XE6KtY4FKmGmFcFh,spotify:track:684Tc2XE6KtY4FKmGmFcFh,294624,True,28,6pBkmo0Pn8HSjtcudqqGDE,Jimmy Buffett Best Of
69,Oceans of Time,2FpOQBj9Y9ErtegOuxLvGI,Jimmy Buffett,28AyklUmMECPwdfo8NEsV0,Oceans of Time,2020-04-17,spotify:album:2FpOQBj9Y9ErtegOuxLvGI,4yvuZhY0NWWSbtnTYOWAyS,spotify:track:4yvuZhY0NWWSbtnTYOWAyS,211757,False,23,6pBkmo0Pn8HSjtcudqqGDE,Jimmy Buffett Best Of
70,Life On the Flip Side,0ne63EVUZXiNCCPsi9n9Sc,Jimmy Buffett,28AyklUmMECPwdfo8NEsV0,"Hey, That's My Wave",2020-05-29,spotify:album:0ne63EVUZXiNCCPsi9n9Sc,0SMnjM3haIJFqXDzQASr8a,spotify:track:0SMnjM3haIJFqXDzQASr8a,266139,False,29,6pBkmo0Pn8HSjtcudqqGDE,Jimmy Buffett Best Of
71,Life On the Flip Side,0ne63EVUZXiNCCPsi9n9Sc,Jimmy Buffett,28AyklUmMECPwdfo8NEsV0,Mailbox Money,2020-05-29,spotify:album:0ne63EVUZXiNCCPsi9n9Sc,25rlxcwMYYeZANPH4lTqeS,spotify:track:25rlxcwMYYeZANPH4lTqeS,259315,False,27,6pBkmo0Pn8HSjtcudqqGDE,Jimmy Buffett Best Of
72,Life On the Flip Side,0ne63EVUZXiNCCPsi9n9Sc,Jimmy Buffett,28AyklUmMECPwdfo8NEsV0,Slack Tide,2020-05-29,spotify:album:0ne63EVUZXiNCCPsi9n9Sc,05HiBSFvUaYDAdN8DHPSUd,spotify:track:05HiBSFvUaYDAdN8DHPSUd,256492,False,29,6pBkmo0Pn8HSjtcudqqGDE,Jimmy Buffett Best Of
73,Book on the Shelf,2I9iRIEHkaGsJ2HkMtlcCQ,Jimmy Buffett,28AyklUmMECPwdfo8NEsV0,Book on the Shelf,2020-05-22,spotify:album:2I9iRIEHkaGsJ2HkMtlcCQ,0237hkuyPgH7yQFs1xYD8C,spotify:track:0237hkuyPgH7yQFs1xYD8C,203266,False,20,6pBkmo0Pn8HSjtcudqqGDE,Jimmy Buffett Best Of
74,"Changes In Latitudes, Changes In Attitudes",3JWlQzyse21gwhqu2D6UQD,Jimmy Buffett,28AyklUmMECPwdfo8NEsV0,Margaritaville,1977-01-01,spotify:album:3JWlQzyse21gwhqu2D6UQD,4EEjMyQub6tgFVshlM9j1M,spotify:track:4EEjMyQub6tgFVshlM9j1M,250933,False,68,6pBkmo0Pn8HSjtcudqqGDE,Jimmy Buffett Best Of
75,Volcano,1sU8u99py6xR0RhLY70vMD,Jimmy Buffett,28AyklUmMECPwdfo8NEsV0,Volcano,1979-01-01,spotify:album:1sU8u99py6xR0RhLY70vMD,0s4jINkD2RoxH96zpy2i0D,spotify:track:0s4jINkD2RoxH96zpy2i0D,219893,False,51,6pBkmo0Pn8HSjtcudqqGDE,Jimmy Buffett Best Of
76,A-1-A,4Nquomkt7vhIpcJeuowLMJ,Jimmy Buffett,28AyklUmMECPwdfo8NEsV0,A Pirate Looks At Forty,1974-01-01,spotify:album:4Nquomkt7vhIpcJeuowLMJ,6ac6RlvEhiFraIxBYHhg1j,spotify:track:6ac6RlvEhiFraIxBYHhg1j,235360,False,55,6pBkmo0Pn8HSjtcudqqGDE,Jimmy Buffett Best Of
77,Living And Dying In 3 / 4 Time,42UI9dZM7ZJTW7ONG4wGEE,Jimmy Buffett,28AyklUmMECPwdfo8NEsV0,Come Monday,1974-01-01,spotify:album:42UI9dZM7ZJTW7ONG4wGEE,0yje3JVMgJNZENayymCTHA,spotify:track:0yje3JVMgJNZENayymCTHA,191733,False,59,6pBkmo0Pn8HSjtcudqqGDE,Jimmy Buffett Best Of
78,Son Of A Son Of A Sailor,56JCyRFdBu8cTxla0VrGLK,Jimmy Buffett,28AyklUmMECPwdfo8NEsV0,Cheeseburger In Paradise,1978-01-01,spotify:album:56JCyRFdBu8cTxla0VrGLK,6VeZ970uI0Yi6sjBgyFBrp,spotify:track:6VeZ970uI0Yi6sjBgyFBrp,176093,False,60,6pBkmo0Pn8HSjtcudqqGDE,Jimmy Buffett Best Of
79,Living And Dying In 3 / 4 Time,42UI9dZM7ZJTW7ONG4wGEE,Jimmy Buffett,28AyklUmMECPwdfo8NEsV0,Pencil Thin Mustache,1974-01-01,spotify:album:42UI9dZM7ZJTW7ONG4wGEE,5CzMwK80wwvneifPUeknav,spotify:track:5CzMwK80wwvneifPUeknav,173560,False,35,6pBkmo0Pn8HSjtcudqqGDE,Jimmy Buffett Best Of
80,A White Sport Coat And A Pink Crustacean,1oN6OAJ7e3FO5QboDNtNOh,Jimmy Buffett,28AyklUmMECPwdfo8NEsV0,He Went To Paris,1973-01-01,spotify:album:1oN6OAJ7e3FO5QboDNtNOh,0MSbGV0xfCgS1H6lKpjIKM,spotify:track:0MSbGV0xfCgS1H6lKpjIKM,211293,False,34,6pBkmo0Pn8HSjtcudqqGDE,Jimmy Buffett Best Of
81,Coconut Telegraph,51ZdNrSYZ86LF7NH9y5k9x,Jimmy Buffett,28AyklUmMECPwdfo8NEsV0,Coconut Telegraph,1981,spotify:album:51ZdNrSYZ86LF7NH9y5k9x,5ZKPylaZ9jgoDKoYZqJ3RG,spotify:track:5ZKPylaZ9jgoDKoYZqJ3RG,179666,False,35,6pBkmo0Pn8HSjtcudqqGDE,Jimmy Buffett Best Of
82,A White Sport Coat And A Pink Crustacean,1oN6OAJ7e3FO5QboDNtNOh,Jimmy Buffett,28AyklUmMECPwdfo8NEsV0,Why Don't We Get Drunk,1973-01-01,spotify:album:1oN6OAJ7e3FO5QboDNtNOh,08S2nUUNdJTagxqPKsWhli,spotify:track:08S2nUUNdJTagxqPKsWhli,165493,False,46,6pBkmo0Pn8HSjtcudqqGDE,Jimmy Buffett Best Of
83,A White Sport Coat And A Pink Crustacean,1oN6OAJ7e3FO5QboDNtNOh,Jimmy Buffett,28AyklUmMECPwdfo8NEsV0,Grapefruit - Juicy Fruit,1973-01-01,spotify:album:1oN6OAJ7e3FO5QboDNtNOh,3RaNRukiKfHbzSMXbWmuwB,spotify:track:3RaNRukiKfHbzSMXbWmuwB,178333,False,32,6pBkmo0Pn8HSjtcudqqGDE,Jimmy Buffett Best Of
84,Last Mango In Paris,6Pn9ncUVWls3MkJrfzKaIe,Jimmy Buffett,28AyklUmMECPwdfo8NEsV0,Jolly Mon Sing,1985-01-01,spotify:album:6Pn9ncUVWls3MkJrfzKaIe,0WfDZMpAmzyF8oLaCQcow2,spotify:track:0WfDZMpAmzyF8oLaCQcow2,197600,False,44,6pBkmo0Pn8HSjtcudqqGDE,Jimmy Buffett Best Of
85,One Particular Harbor,6jZCKHXKwY2PhYhCIIhwRc,Jimmy Buffett,28AyklUmMECPwdfo8NEsV0,Brown Eyed Girl,1983,spotify:album:6jZCKHXKwY2PhYhCIIhwRc,2ICMnjBhI7xQhI6dV3Z78P,spotify:track:2ICMnjBhI7xQhI6dV3Z78P,235133,False,55,6pBkmo0Pn8HSjtcudqqGDE,Jimmy Buffett Best Of
86,Coconut Telegraph,51ZdNrSYZ86LF7NH9y5k9x,Jimmy Buffett,28AyklUmMECPwdfo8NEsV0,"The Weather Is Here, Wish You Were Beautiful",1981,spotify:album:51ZdNrSYZ86LF7NH9y5k9x,1TtyVbmspHF7rgHAvBoALk,spotify:track:1TtyVbmspHF7rgHAvBoALk,251293,False,45,6pBkmo0Pn8HSjtcudqqGDE,Jimmy Buffett Best Of
87,Last Mango In Paris,6Pn9ncUVWls3MkJrfzKaIe,Jimmy Buffett,28AyklUmMECPwdfo8NEsV0,Last Mango In Paris,1985-01-01,spotify:album:6Pn9ncUVWls3MkJrfzKaIe,0ZbHYCcrA3IkLKFQJOWFJW,spotify:track:0ZbHYCcrA3IkLKFQJOWFJW,196293,False,43,6pBkmo0Pn8HSjtcudqqGDE,Jimmy Buffett Best Of
88,Fruitcakes,3rA3jUDxEOXzi9n3FxybOp,Jimmy Buffett,28AyklUmMECPwdfo8NEsV0,Fruitcakes,1994-01-01,spotify:album:3rA3jUDxEOXzi9n3FxybOp,5wLIdufTlx9JMeZ6v5ZGw5,spotify:track:5wLIdufTlx9JMeZ6v5ZGw5,459866,False,42,6pBkmo0Pn8HSjtcudqqGDE,Jimmy Buffett Best Of
89,Barometer Soup,7hyoMJpObLf92TZGkFvV5y,Jimmy Buffett,28AyklUmMECPwdfo8NEsV0,Mexico,1995-01-01,spotify:album:7hyoMJpObLf92TZGkFvV5y,4se56w5bzrNixZmaXXMwmm,spotify:track:4se56w5bzrNixZmaXXMwmm,248733,False,44,6pBkmo0Pn8HSjtcudqqGDE,Jimmy Buffett Best Of
90,Somewhere Over China,3qrQX56TjlLG9B9y5m704N,Jimmy Buffett,28AyklUmMECPwdfo8NEsV0,Steamer,1982,spotify:album:3qrQX56TjlLG9B9y5m704N,4qxYW3T03G3URrSjmtMqZF,spotify:track:4qxYW3T03G3URrSjmtMqZF,250360,False,22,6pBkmo0Pn8HSjtcudqqGDE,Jimmy Buffett Best Of
91,"Changes In Latitudes, Changes In Attitudes",3JWlQzyse21gwhqu2D6UQD,Jimmy Buffett,28AyklUmMECPwdfo8NEsV0,Biloxi,1977-01-01,spotify:album:3JWlQzyse21gwhqu2D6UQD,73YbiBH3oXQe1BBn62403u,spotify:track:73YbiBH3oXQe1BBn62403u,340560,False,31,6pBkmo0Pn8HSjtcudqqGDE,Jimmy Buffett Best Of
92,Fruitcakes,3rA3jUDxEOXzi9n3FxybOp,Jimmy Buffett,28AyklUmMECPwdfo8NEsV0,Uncle John's Band,1994-01-01,spotify:album:3rA3jUDxEOXzi9n3FxybOp,4afAmFuF8Mr3XXIWztIvtx,spotify:track:4afAmFuF8Mr3XXIWztIvtx,270173,False,40,6pBkmo0Pn8HSjtcudqqGDE,Jimmy Buffett Best Of
93,"Changes In Latitudes, Changes In Attitudes",3JWlQzyse21gwhqu2D6UQD,Jimmy Buffett,28AyklUmMECPwdfo8NEsV0,Miss You So Badly,1977-01-01,spotify:album:3JWlQzyse21gwhqu2D6UQD,6UPhWxNlKehfKCw6ilBfgG,spotify:track:6UPhWxNlKehfKCw6ilBfgG,223173,False,41,6pBkmo0Pn8HSjtcudqqGDE,Jimmy Buffett Best Of
94,Havana Daydreamin',3dbWXUnz77tczgFBFCfqzE,Jimmy Buffett,28AyklUmMECPwdfo8NEsV0,The Captain And The Kid,1976-01-01,spotify:album:3dbWXUnz77tczgFBFCfqzE,6wuQNaKq4Q0A38MbJbXJtS,spotify:track:6wuQNaKq4Q0A38MbJbXJtS,198400,False,32,6pBkmo0Pn8HSjtcudqqGDE,Jimmy Buffett Best Of
95,License to Chill,2NXJVffjFFrlAKHQtoUXmg,Jimmy Buffett,28AyklUmMECPwdfo8NEsV0,Hey Good Lookin',2004-07-13,spotify:album:2NXJVffjFFrlAKHQtoUXmg,2TSc7ee1OQPb4tuXsi2X7W,spotify:track:2TSc7ee1OQPb4tuXsi2X7W,183293,False,42,6pBkmo0Pn8HSjtcudqqGDE,Jimmy Buffett Best Of
96,Take the Weather with You,5ysuQGWbJTDZZHULZIs1F0,Jimmy Buffett,28AyklUmMECPwdfo8NEsV0,Bama Breeze,2006-10-10,spotify:album:5ysuQGWbJTDZZHULZIs1F0,2Ql3AOQedeK5gFq8tM1tIY,spotify:track:2Ql3AOQedeK5gFq8tM1tIY,191440,False,46,6pBkmo0Pn8HSjtcudqqGDE,Jimmy Buffett Best Of
97,Take the Weather with You,5ysuQGWbJTDZZHULZIs1F0,Jimmy Buffett,28AyklUmMECPwdfo8NEsV0,"Breathe In, Breathe Out, Move On",2006-10-10,spotify:album:5ysuQGWbJTDZZHULZIs1F0,0A8OXDcLHytptun6nLWqL1,spotify:track:0A8OXDcLHytptun6nLWqL1,197306,False,33,6pBkmo0Pn8HSjtcudqqGDE,Jimmy Buffett Best Of
98,License to Chill,2NXJVffjFFrlAKHQtoUXmg,Jimmy Buffett,28AyklUmMECPwdfo8NEsV0,Trip Around the Sun,2004-07-13,spotify:album:2NXJVffjFFrlAKHQtoUXmg,5CQLQZ41IVDntufcKEngeg,spotify:track:5CQLQZ41IVDntufcKEngeg,199453,False,31,6pBkmo0Pn8HSjtcudqqGDE,Jimmy Buffett Best Of
99,Songs from St. Somewhere,6hKHUGNdKQNNf614xxTX8v,Jimmy Buffett,28AyklUmMECPwdfo8NEsV0,Tides,2013-08-20,spotify:album:6hKHUGNdKQNNf614xxTX8v,2HfjlEo3dLjBeNczSGwDMX,spotify:track:2HfjlEo3dLjBeNczSGwDMX,252408,False,26,6pBkmo0Pn8HSjtcudqqGDE,Jimmy Buffett Best Of
100,You Get What You Give (Deluxe),62XZju4HxxXF6CBIqqG2ei,Zac Brown Band,6yJCxee7QumYr820xdIsjo,Knee Deep (feat. Jimmy Buffett),2010-09-20,spotify:album:62XZju4HxxXF6CBIqqG2ei,0b2IVjeD268pYd7VUhmtKI,spotify:track:0b2IVjeD268pYd7VUhmtKI,203173,False,73,6pBkmo0Pn8HSjtcudqqGDE,Jimmy Buffett Best Of
101,Playlist: The Very Best Of Alan Jackson,2QyJV0fOANPc6gRUFPeVe0,Alan Jackson,4mxWe1mtYIYfP040G38yvS,It's Five O'Clock Somewhere,1991,spotify:album:2QyJV0fOANPc6gRUFPeVe0,07KYRDFf8Q6sqj4PWCP9vh,spotify:track:07KYRDFf8Q6sqj4PWCP9vh,230266,False,64,6pBkmo0Pn8HSjtcudqqGDE,Jimmy Buffett Best Of
102,"Buffett Live: Tuesdays, Thursdays, Saturdays",4lotEIzou9mWRk5kdwz76q,Jimmy Buffett,28AyklUmMECPwdfo8NEsV0,Southern Cross - Live,1999-11-09,spotify:album:4lotEIzou9mWRk5kdwz76q,0qmawdRliiO39sdaxUIl2e,spotify:track:0qmawdRliiO39sdaxUIl2e,307106,False,48,5QRStOSftF9l9A9Jgi4HlC,Jimmy Buffet: Live
103,Live in Anguilla,5V8MisPCUcMmFQ7ZhJdRxc,Jimmy Buffett,28AyklUmMECPwdfo8NEsV0,Brown Eyed Girl - Live,2007-11-06,spotify:album:5V8MisPCUcMmFQ7ZhJdRxc,1vEXG0A94zu5qX4Iw2PX7I,spotify:track:1vEXG0A94zu5qX4Iw2PX7I,317826,False,18,5QRStOSftF9l9A9Jgi4HlC,Jimmy Buffet: Live
104,Live at Wrigley Field,1FxUaEmLXqcSAGXJSYU31C,Jimmy Buffett,28AyklUmMECPwdfo8NEsV0,"Changes in Latitudes, Changes in Attitudes - Live",2006,spotify:album:1FxUaEmLXqcSAGXJSYU31C,0NHLyggTY0B2LgXaGuScU4,spotify:track:0NHLyggTY0B2LgXaGuScU4,196666,False,19,5QRStOSftF9l9A9Jgi4HlC,Jimmy Buffet: Live
105,Encores (Live),7dMcbjkCqOTTVWnzeSn27b,Jimmy Buffett,28AyklUmMECPwdfo8NEsV0,He Went to Paris - Live,2010-04-20,spotify:album:7dMcbjkCqOTTVWnzeSn27b,5B6xrV7x6Ceuq9s3C5cQ9T,spotify:track:5B6xrV7x6Ceuq9s3C5cQ9T,267800,False,18,5QRStOSftF9l9A9Jgi4HlC,Jimmy Buffet: Live
106,Live at Fenway Park,1vrNWsB1a5zTixWcSZSZhc,Jimmy Buffett,28AyklUmMECPwdfo8NEsV0,Boat Drinks - Live,2005-11-15,spotify:album:1vrNWsB1a5zTixWcSZSZhc,1fJY4cx9lXwaFB5aPIkLS7,spotify:track:1fJY4cx9lXwaFB5aPIkLS7,257693,False,16,5QRStOSftF9l9A9Jgi4HlC,Jimmy Buffet: Live
107,Live at Fenway Park,1vrNWsB1a5zTixWcSZSZhc,Jimmy Buffett,28AyklUmMECPwdfo8NEsV0,Son of a Son of a Sailor - Live,2005-11-15,spotify:album:1vrNWsB1a5zTixWcSZSZhc,2vMuqkkubmmDAIemILEmRh,spotify:track:2vMuqkkubmmDAIemILEmRh,258866,False,16,5QRStOSftF9l9A9Jgi4HlC,Jimmy Buffet: Live
108,"Buffett Live: Tuesdays, Thursdays, Saturdays",4lotEIzou9mWRk5kdwz76q,Jimmy Buffett,28AyklUmMECPwdfo8NEsV0,Pencil Thin Mustache - Live,1999-11-09,spotify:album:4lotEIzou9mWRk5kdwz76q,3fE6FfeXrcUjonuN1lzJm6,spotify:track:3fE6FfeXrcUjonuN1lzJm6,195960,False,21,5QRStOSftF9l9A9Jgi4HlC,Jimmy Buffet: Live
109,"Buffett Live: Tuesdays, Thursdays, Saturdays",4lotEIzou9mWRk5kdwz76q,Jimmy Buffett,28AyklUmMECPwdfo8NEsV0,Cheeseburger in Paradise - Live,1999-11-09,spotify:album:4lotEIzou9mWRk5kdwz76q,4MKqIo4BgXpVd9sF8tHg7L,spotify:track:4MKqIo4BgXpVd9sF8tHg7L,186600,False,25,5QRStOSftF9l9A9Jgi4HlC,Jimmy Buffet: Live
110,Encores (Live),7dMcbjkCqOTTVWnzeSn27b,Jimmy Buffett,28AyklUmMECPwdfo8NEsV0,A Pirate Looks at Forty - Live,2010-04-20,spotify:album:7dMcbjkCqOTTVWnzeSn27b,43KbMKOfeDmSY0J8pkzGPl,spotify:track:43KbMKOfeDmSY0J8pkzGPl,302080,False,18,5QRStOSftF9l9A9Jgi4HlC,Jimmy Buffet: Live
111,Live in Anguilla,5V8MisPCUcMmFQ7ZhJdRxc,Jimmy Buffett,28AyklUmMECPwdfo8NEsV0,One Particular Harbour - Live,2007-11-06,spotify:album:5V8MisPCUcMmFQ7ZhJdRxc,0YLshByAexHCWQ0mSYCrfE,spotify:track:0YLshByAexHCWQ0mSYCrfE,367066,False,19,5QRStOSftF9l9A9Jgi4HlC,Jimmy Buffet: Live
112,"Live in Mansfield, MA",18iGnAOx3aattbhxhEbmyd,Jimmy Buffett,28AyklUmMECPwdfo8NEsV0,Coconut Telegraph - Live,2004-01-13,spotify:album:18iGnAOx3aattbhxhEbmyd,23hxuKpsZbeFNISWCwWFlD,spotify:track:23hxuKpsZbeFNISWCwWFlD,237693,False,12,5QRStOSftF9l9A9Jgi4HlC,Jimmy Buffet: Live
113,Live at Fenway Park,1vrNWsB1a5zTixWcSZSZhc,Jimmy Buffett,28AyklUmMECPwdfo8NEsV0,It's Five O'Clock Somewhere - Live,2005-11-15,spotify:album:1vrNWsB1a5zTixWcSZSZhc,0kQc0iCdDdrfVcoOXufb3d,spotify:track:0kQc0iCdDdrfVcoOXufb3d,224453,False,14,5QRStOSftF9l9A9Jgi4HlC,Jimmy Buffet: Live
114,Live In Hawaii,1ZODUTfRLNdajpSBBOxQpL,Jimmy Buffett,28AyklUmMECPwdfo8NEsV0,Grapefruit Juicy Fruit,2005-03-22,spotify:album:1ZODUTfRLNdajpSBBOxQpL,0We4DaLNmYpeEhBiaMfytR,spotify:track:0We4DaLNmYpeEhBiaMfytR,250800,False,13,5QRStOSftF9l9A9Jgi4HlC,Jimmy Buffet: Live
115,Live at Fenway Park,1vrNWsB1a5zTixWcSZSZhc,Jimmy Buffett,28AyklUmMECPwdfo8NEsV0,Take Me Out to the Ball Game - Live,2005-11-15,spotify:album:1vrNWsB1a5zTixWcSZSZhc,3fPXKB0ngv89CnqNd9klSt,spotify:track:3fPXKB0ngv89CnqNd9klSt,104160,False,12,5QRStOSftF9l9A9Jgi4HlC,Jimmy Buffet: Live
116,Live at Fenway Park,1vrNWsB1a5zTixWcSZSZhc,Jimmy Buffett,28AyklUmMECPwdfo8NEsV0,Margaritaville - Live,2005-11-15,spotify:album:1vrNWsB1a5zTixWcSZSZhc,38aUmb5OOEJj5QKyIRp4VX,spotify:track:38aUmb5OOEJj5QKyIRp4VX,291173,False,14,5QRStOSftF9l9A9Jgi4HlC,Jimmy Buffet: Live
117,"Live in Cincinnati, OH",7FkM7Mrsu3Gwgh5hDysH8q,Jimmy Buffett,28AyklUmMECPwdfo8NEsV0,Come Monday - Live,2004-01-13,spotify:album:7FkM7Mrsu3Gwgh5hDysH8q,6sWkF5F70HPHuSZKopBfoD,spotify:track:6sWkF5F70HPHuSZKopBfoD,285333,False,12,5QRStOSftF9l9A9Jgi4HlC,Jimmy Buffet: Live
118,"Live in Las Vegas, NV",6QMMjG3U1zfhogfymBZfT1,Jimmy Buffett,28AyklUmMECPwdfo8NEsV0,In the Shelter - Live,2003,spotify:album:6QMMjG3U1zfhogfymBZfT1,4jE9Mwrkx3bTZoVwbR8Wbb,spotify:track:4jE9Mwrkx3bTZoVwbR8Wbb,357626,False,12,5QRStOSftF9l9A9Jgi4HlC,Jimmy Buffet: Live
119,"Live in Cincinnati, OH",7FkM7Mrsu3Gwgh5hDysH8q,Jimmy Buffett,28AyklUmMECPwdfo8NEsV0,Natives Are Restless - Live,2004-01-13,spotify:album:7FkM7Mrsu3Gwgh5hDysH8q,5i0ePcIkk0RvYkMOCdc3DT,spotify:track:5i0ePcIkk0RvYkMOCdc3DT,276306,False,10,5QRStOSftF9l9A9Jgi4HlC,Jimmy Buffet: Live
120,"Live in Las Vegas, NV",6QMMjG3U1zfhogfymBZfT1,Jimmy Buffett,28AyklUmMECPwdfo8NEsV0,Why Don't We Get Drunk - Live,2003,spotify:album:6QMMjG3U1zfhogfymBZfT1,7pEcLT86YMtQhK8M19ycm7,spotify:track:7pEcLT86YMtQhK8M19ycm7,291800,False,12,5QRStOSftF9l9A9Jgi4HlC,Jimmy Buffet: Live
121,"Live in Mansfield, MA",18iGnAOx3aattbhxhEbmyd,Jimmy Buffett,28AyklUmMECPwdfo8NEsV0,Volcano - Live,2004-01-13,spotify:album:18iGnAOx3aattbhxhEbmyd,4IHEeTsaNFKFmxLJpKv0HY,spotify:track:4IHEeTsaNFKFmxLJpKv0HY,233333,False,11,5QRStOSftF9l9A9Jgi4HlC,Jimmy Buffet: Live
122,"Live in Mansfield, MA",18iGnAOx3aattbhxhEbmyd,Jimmy Buffett,28AyklUmMECPwdfo8NEsV0,Tiki Bar Is Open - Live,2004-01-13,spotify:album:18iGnAOx3aattbhxhEbmyd,0CkyW3r3qBtmI39MHDREYE,spotify:track:0CkyW3r3qBtmI39MHDREYE,341466,False,11,5QRStOSftF9l9A9Jgi4HlC,Jimmy Buffet: Live
123,"Live in Mansfield, MA",18iGnAOx3aattbhxhEbmyd,Jimmy Buffett,28AyklUmMECPwdfo8NEsV0,Fins - Live,2004-01-13,spotify:album:18iGnAOx3aattbhxhEbmyd,5H5Snmw0F5BTgltyvmVLeD,spotify:track:5H5Snmw0F5BTgltyvmVLeD,427866,False,11,5QRStOSftF9l9A9Jgi4HlC,Jimmy Buffet: Live
